uniref,md5
UniRef90_UPI000A18A444,b916716ba80c4863432dbf54603ad0d7
UniRef90_UPI001902435B,6d6c8136a1255322f12589e233ccf573
UniRef90_A0A4V1N5H6,c7599743df2f7014a33d91086797503e
UniRef90_A0A1Q1FYI6,03c43d927f4bc75df771d6e8479af7dd
UniRef90_UPI00145270B1,17e84e8163c61303c4dc479cfeb9b3b4
UniRef90_UPI001897EAC4,082e013771d7b069c7c4f259281e38e0
UniRef90_A0A854J0D5,c9968360f869bb09eadef28f2af06200
UniRef90_A0A0R1TD70,2f1e3eb744ae6f7bdb172d64375a0ac9
UniRef90_UPI00188E5679,aef7ad0a858d7a3e5928a6c6d9e13f02
UniRef90_A0A7M1RVA5,b37ed52da6a9708f2f2e4fd866b4edbe
UniRef90_A0A808XMP6,fb2e707053eae15712c84d6b6dab7a08
UniRef90_A0A192F6E9,a13c3e9f2f68d517a026fc27fafb9e25
UniRef90_UPI0015B83E26,8a096a1b273b55484d8fb75c2d0bf49f
UniRef90_UPI0013D81F20,e46c60c5bc420ad776b469d5aa90dabd
UniRef90_J4W4H8,bd2146acd48eda33b5a149e099c443b9
UniRef90_UPI000FA77D24,38f0ad1f51fa7e496b2d19e1f12b1c45
UniRef90_UPI00096E3A0F,99416199cc6274f624ef5d08940dae39
UniRef90_UPI0012B9D0C2,4a34259d033ba3448cbcbb8e93811147
UniRef90_A0A8B0L2V8,edd2bc64865cd6ac88faa89ec71ca8ce
UniRef90_A0A421DRN9,784e3ad129f5e4db3bbb803c8796eca8
UniRef90_UPI001AEC6E8B,f4c7a4135ae546a705de8dd655714ad5
UniRef90_UPI00197C8054,81840edf48ab7a40a3885ab0511bb58a
UniRef90_A0A4P8QSN8,9d982a0b6f9e1c0e9c537d182742ae51
UniRef90_UPI00194FA956,9d30798dbca091e6c1269c174e413139
UniRef90_UPI000D1D3B95,d09a12f8d6876cdb424aab9749b0eb24
UniRef90_A0A7C9L9I0,066666f738a9b56b255e26a7d66b073e
UniRef90_A0A6G8KMG1,d0ea517c5b536f49f90af9050479ea92
UniRef90_UPI000D1B405C,6b63f400feb8fb0390013c8f4f1c72ed
UniRef90_UPI001AEC045C,0ba63418ed7c9794fc271d4f74ba015c
UniRef90_A0A380FPE3,5903445ee5e6c7960826da5aee7905c2
UniRef90_A0A2E4ZEY3,5dce39d119982bdf59aa0d5e9a5e91b2
UniRef90_UPI000763F49F,3539ecb351995886e81f78450fa0aa27
UniRef90_UPI000764031A,085115ab1887e6e2bfbfb6fe39ed929d
UniRef90_UPI0005C985E6,f710fde4d2aacee36ce1f737367b3fe2
UniRef90_UPI000A185C53,84c80fd812bad530f44681b4bdb195ba
UniRef90_UPI000A186203,91d4ca6f4bff02300405b34d123e4874
UniRef90_UPI000A1869C9,54819beea4f54c01ea03b7dd4172941c
UniRef90_UPI000A186B9E,d7391ff5b22a53a02d02fa0f2a9b6208
UniRef90_UPI000BF4B7EB,0c6398fc07fccac8593d4f553bedce73
UniRef90_UPI000A185AA4,ff228272c471a888fb941301aad9f9af
UniRef90_UPI000A187C9B,0e1321b266279cef65bb10f6a51fbeb7
UniRef90_UPI001AEC57DC,f0fb8adff9cee3013be61e65e85fc359
UniRef90_A0A510C7T6,18bc1f803c5575a82359614c39fc0035
UniRef90_UPI00076425D5,a3b4389ba9cc214739b3ed609583baa3
UniRef90_UPI00141A37D2,dd994bc0769d3ff694a6a7ac99853d7f
UniRef90_A0A2D0IXY7,ed3b262600e94f6c0b565393a78e0096
UniRef90_A0A7W9J727,e579d205b9b6683a55b3ded9aa32350b
UniRef90_A0A8B2T058,988b15af35f06ad0a5bdd4abfd859404
UniRef90_UPI000E3B8EBC,ba81d14cba912f70321ea865accc855a
UniRef90_UPI000EFBAFB2,e52a1ab1865be8f899243096ca08291b
UniRef90_UPI0015E1A1C3,505335b21099546501b94fd942c0c564
UniRef90_UPI001474F0E8,b285db00186971f97f34112dc7e0890b
UniRef90_UPI0004E828A9,1b2e8ebf27abf7d5e2a4e702f9c92488
UniRef90_A0A222X9T5,7c3468a985ef0eeb7afa9680b4cbd4d2
UniRef90_A0A7X5KCC9,cf1c8bd42743092f7a4286871b4b0d33
UniRef90_UPI0011010A2A,3a9aa919e6e775ed4d90ba13d16dbe54
UniRef90_UPI001102121A,51f46557f8fdcd91ea8171fbeb3a1b1b
UniRef90_UPI00192C1FE5,f6b2b65bb5eafc32c918cfa6d412ccae
UniRef90_A0A174CME8,703099baf77dc98c28d921ea32afe232
UniRef90_UPI00145E86FF,cd14bb40debb04232839f6b1fadb1de3
UniRef90_UPI000D19E3CB,fa3c2aca51c33d14e3c906728eb47fc2
UniRef90_A0A1I4EQD9,5b83dcad2f8490be58014b5dc3e371c9
UniRef90_A0A4P8XZY8,c325f11b64977fb8ba4090831e15c7dd
UniRef90_UPI001304D336,58b82db8574f3880bf67a1af0b3ac07e
UniRef90_R9L3U8,c2e8d5225d2a700df6cf34abf39ab0fd
UniRef90_D6YW71,275894f655ef4e6c57487b5fa1302e2c
UniRef90_T0U0E6,9a506ff493102e17993cc6c2c5af4d10
UniRef90_UPI000AE9AF80,78d2ce92e9cb351da96b277feef3a5ee
UniRef90_UPI00106064EF,665279a7984b116e737d6506f8d7c53b
UniRef90_A0A1H7PPP9,fac5e175b845e3f90e86c4b0aa0f72cf
UniRef90_A0A642J574,9df500ef6f1f8f06dace5fdae0b240e6
UniRef90_A0A427HGH4,230710e7477d7b37468754f43b26d2f2
UniRef90_UPI0015F35A10,ddd25e6c3be4ef5faf8003ccc8bb84c6
UniRef90_UPI000C7784A4,43ca6bea3776c15ba2740030e862be30
UniRef90_UPI000CFE76C4,c3fc924c143bda0b37510c36b6aacc2e
UniRef90_UPI0018D9A71A,84724d913e5f92920c8c7d5a93eaa2e8
UniRef90_A0A060HIM9,c1977e9b29c70f89f40e75b8eec13489
UniRef90_UPI001AAC7E09,2bcb7356056152f7bd87ab0a226aaaa8
UniRef90_M2VHD0,6cef4d339b9b40679722f8137ecf57d0
UniRef90_UPI0008537561,b854f10215ca14abd3562863d81e7515
UniRef90_A0A8B5JI22,3cbe6e018655b2fe160534d34e6c5759
UniRef90_E0UML2,0a1958a920672d5a10de86b77b36d0a8
UniRef90_UPI001AEC3D16,b33a30ffd7246784133fb65a7aa617a3
UniRef90_A0A1Q4VQV2,cd165376a2662641e5a801e469ceb99d
UniRef90_UPI000F52C563,6858d7ac8aa5086fa0a086acd3f09672
UniRef90_UPI0007799E67,9a2c4fbf33d678ea4185c47f23ec0737
UniRef90_A0A7V8JFT7,367beff7df6b0be53e06c4e95bf008e4
UniRef90_A0A0K9XJI8,ea2e2b31a712113215de56c67bc36f86
UniRef90_A0A024WA24,e37f08af87c39451613d9794250fcd07
UniRef90_UPI000A3BEFA0,c16938ba1408fd83b6ef51e704b17df4
UniRef90_A0A6G2YQB8,feb14c0c46c448a5d7c6a692ee477ef9
UniRef90_A0A6B1K1Q8,7766779e9e2237da76974de0cf87fcad
UniRef90_A0A0K8PKF0,3fdea611e6a53eee4147b2b632ae18fc
UniRef90_UPI000A395D58,e82e893f600d814183b0532ad925fb36
UniRef90_UPI0007ED3E12,77503a395c25e9b958198142514486bd
UniRef90_UPI001B37FD60,7a6f88368777e3d1d09743bbc45af38a
UniRef90_A0A510TS87,05bd998fe2a70cd52780baf5a63810f9
UniRef90_UPI00167140D3,62a156f8c610a1e0bcca6aff87ea45fa
UniRef90_A0A2I1YI92,f65d6f7c2ae85f6f5809ebf6ca31dabf
UniRef90_UPI001678ECA8,3651d9d006e7c7aef450c751dffe0f4e
UniRef90_A0A4U0N8K8,3eee72cc4fc845f69b14f3db6095d9ae
UniRef90_UPI000764C688,db2444da09c6d90647f156ba3e205b14
UniRef90_UPI00126145AD,d5b1d726118a6e2519daa87f44f835cc
UniRef90_UPI000FDCD0DD,6670a80156f0e994e8ff27998dca3e5a
UniRef90_UPI0010C1B36E,7594bba8e46ae8d55450b106d26fb8cf
UniRef90_UPI0009B3384B,3e647e33dd54f9f976255c7ed63458ea
UniRef90_UPI000E68EC1B,29ef4cd4a73dc5f3374c5068bfa1a97f
UniRef90_A0A2U3C2U8,d6b40f1421e60467fcac2ca44411f448
UniRef90_UPI00115E20AC,dae2c85d2c0e7a786e77e47cc31f23d2
UniRef90_Q1IE75,81f5923e57a1418965880586801e877e
UniRef90_A0A7M1S0D2,cfeb4c8e07ba8e66198a7cedefea77a4
UniRef90_A0A4Z1DNI0,5b15c3717e2a31b65ed319d007694afc
UniRef90_A0A5F0UYP8,e3efbdcbaa018b9f1ef2d7c7597dd19a
UniRef90_A0A2T4QDI4,647effddc299f55ace56f20d95965857
UniRef90_UPI000AFA92DC,8926c0985ff0a77c1d34235dabd9f020
UniRef90_UPI0011595610,c56126a7470a6ff144c6dd5d328d3161
UniRef90_UPI00115C405A,3365453b068d3dc034949834611fe0e7
UniRef90_UPI00115EBE18,34bcb6a65d28db1f4cb4f3a16ac319b8
UniRef90_UPI001156DC2B,72ab7896929fae0f119b01cccf93c734
UniRef90_UPI001159122E,d4a2c4d034a3c48455e53c3e93f70199
UniRef90_A0A518HY83,43166c9609b1aaa73b8cd7eddf44f04f
UniRef90_UPI00069041DA,08205c79dedab800d5378651bf3f6868
UniRef90_UPI00115C02C4,33b8ab407fb33e4846b8ce68d01914b8
UniRef90_A0A7J0CA63,17677a84ee54f32765aea5a56c79cb69
UniRef90_A0A353KPE6,7d9aa52b8aeeb3f2a03d9c8fc531e55c
UniRef90_UPI0009BB69A3,fc022abfb387c2e3e8146e3a0d43a160
UniRef90_UPI00193429CF,7f1bed29d402d7eff6633d41549bcb3e
UniRef90_Q4ZHU4,1e0c9189259cd875cd0bdcfc8064e44b
UniRef90_A0A4R2NBL7,08830e9acee4aacf916fc9a756a0356f
UniRef90_A0A3N5ANA1,561e23cd45bf37d6d1427e6434ce6c71
UniRef90_A0A2J7Z808,8ae1bc730533c33e543e7506b2a60722
UniRef90_UPI0009EF6C98,8852fcef833c95a8578cd13ec958b04b
UniRef90_A0A835JU92,6cb9d7585d745781ccba8440bfcaaa79
UniRef90_UPI000E6A1A40,ae261114b5257e59db21976492804a35
UniRef90_UPI0018C4D414,9c4d06491d991494594b0d74414a8eef
UniRef90_UPI001866A704,fa042051c3745cbf12d7441b4b6e2acf
UniRef90_A0A1K1RZR5,131dba6a0818efb8c103e57864e18410
UniRef90_A0A1D4JMS4,c8e4238ce88e6bc8a09333f1068b8c5a
UniRef90_UPI00115F449E,4d78da44da43038cd5069d264534a795
UniRef90_A0A1Q5L1H5,0869626e79bb4446fe13709c097e9686
UniRef90_UPI0004680AA6,5c0e18b7e89551e9acbbfcead70e4176
UniRef90_A0A3D5VIM6,131f61569c5609784bf193ef5d0da05a
UniRef90_A0A359FR16,d4b7249896d160b0b3d0583dccf75896
UniRef90_UPI000A26DD11,c35da1e21ab27cd310bc961b5866fbd8
UniRef90_UPI00191D2728,bb14e5abe4428400846e2564d9b06bc3
UniRef90_UPI001561EFE7,425f3540e09cd33bcce28b7df0a2299f
UniRef90_A0A7T9S0Q7,88b35b4e12a3fe08b6ba48b6b2b2123c
UniRef90_UPI0016862836,cc9d76d86d6c3f437f881ae44ed0bd39
UniRef90_A0A4Q5Q9P1,8e2e3648083cead5b268a800121ab1a4
UniRef90_A0A829DAD5,6ff14d9998b7bb34e25fc1de6d03e58c
UniRef90_K0L0P2,09fff63ed2f1ee60f353554e1c93e041
UniRef90_UPI0013F68837,fe13599e95acac27c1994dbe79cd3b03
UniRef90_A0A0F6THB7,ea48be761930da60ced0c6ab59a8f302
UniRef90_A0A7U5XWB2,232c8d8ea731aff577019278bc62f3c3
UniRef90_A0A5N5L7D3,5f6653547cdbc73e9b50c24ed90b67cb
UniRef90_S2YBJ7,b8697f450fc03575ab7ba449bd26daa1
UniRef90_UPI001671A896,930c04743ecabd4f396aca5acdcba34b
UniRef90_A0A3D9BTX0,3c74f898747ee1d71eb51ecc942e1f16
UniRef90_D0KZB0,714d8ac388371539b109d536516052a3
UniRef90_A0A0M2AW68,735362082e0e78589112b09bd8334e4c
UniRef90_UPI00066CE0C3,797e9058daeae5120de792d99e253faa
UniRef90_UPI00115E001F,d272a2d90aaffe6e64211fabfd121e3e
UniRef90_UPI000A938A07,237a4adf7764cb325c0c762c6e4df5f4
UniRef90_UPI00115A0131,e82c4f4c746e7dd9da06d5f8d10ecde4
UniRef90_UPI00115A5668,6e4aed2b8b2cee58874bc118ae9e9c59
UniRef90_UPI00115C01C0,3386d7151240fcda3d2a39b765acd76e
UniRef90_UPI00115E782F,f606c56bd8536c565fd8633f169dee8a
UniRef90_W7F4C2,49e0fb1c18f322ff79bb1f71b1dda06a
UniRef90_UPI0015EE4EE5,c1ff12797a8b31734f628133ad230cb8
UniRef90_UPI000A540F4D,22ff38ad09807f64e74c024ecddc9eab
UniRef90_UPI000CF309AA,e3e1c7f1cbcf05a4a12043a6421314dd
UniRef90_UPI001159B4E2,92f47cfd18bd03cc3af7a40ec704faeb
UniRef90_UPI00115D07EA,6b7f1227325fcf164d7e99949896a95d
UniRef90_UPI00115D8141,0316bbd98d36678439bd9e658a848b87
UniRef90_UPI00115B7923,6a1363d7f3548b7b94a49b647ff72fbd
UniRef90_A0A0C6F3Y2,96a97df167b73473bdeedd411ea50759
UniRef90_UPI00115BE3BE,24e6c7e01e646355ebf8d474e00f76d4
UniRef90_UPI00115C59C4,c45484978f6cc6fd0a36180a55fe2f32
UniRef90_UPI00115D46ED,37f28a96adf572035a4b625b345ccc65
UniRef90_UPI00115E8766,fabb9b3408642ef5c7387e2960f0cf88
UniRef90_UPI00115F3153,8835840d5f817a2228319e32239d865c
UniRef90_UPI000A26B41A,caaa1b1381804a0f6411d1946728491f
UniRef90_UPI000B3C10C3,f106a2e5ae94b69c4bc164e435bfd65c
UniRef90_A0A803QGE0,387e1919cdcbc6939c6fb9b404d15985
UniRef90_UPI0010AC8ACB,20d826bead8f56f7ea22f6e61d02a71b
UniRef90_UPI0018C828DF,23ca209e695e2e512c8e801542baa808
UniRef90_UPI000D1C77E3,7342fa3ff10bb16677699958ce1bc590
UniRef90_K9AIT4,6539dc8e321cc8949a51138e1c979f7d
UniRef90_F8L8T0,359b65fc57f79f1cebc9d1ed4772ae1f
UniRef90_G5JI71,d7ea79204d9e7333d816c9e80e447797
UniRef90_K7Z9Y9,4dcd1b29ae10e22a814bd3df27ed24ce
UniRef90_A0A7W8B9G6,5d74200d922b9afe912e949c058af1f4
UniRef90_A0A1I8HLG7,85813125be6a5f014df1218a93844266
UniRef90_UPI000267DB4E,9e9f6751c27d041bacac8205c827f0b2
UniRef90_UPI0018A1CB95,b004130896f57eb5666964da09e84b06
UniRef90_A0A267DYK5,671d05f6c6b651a42f550291a0b9b118
UniRef90_C0EIR9,68aa552de55cddb5ae2131ebdc610631
UniRef90_UPI000A58AF3D,ab411cbcbce4bef81bd35ac92431fae9
UniRef90_UPI00189DAD78,47c257ff3e99493996a771ecfbfbfeb0
UniRef90_UPI001785E09F,73007fff71fd8a9e2292ac016facebb7
UniRef90_A0A1Z7ZQD6,e058a81255a3b5dda2ebe67eac5d040c
UniRef90_UPI0011E813B8,dd43a1b1037f4a38397074ffda517a97
UniRef90_UPI00148584FC,3f629de93d0c658096a09b47e13bb5e8
UniRef90_A0A4Y9JG44,42e28a5a2d698d65c4a7c68dd49a57e1
UniRef90_A0A7Z6U896,b92cc4a46277aaede94b39c6c9552749
UniRef90_UPI00046A1904,0ed867dafc54ef3f8bb3d427a73be1b1
UniRef90_UPI00044E41E5,207ab6c94e7ca2b9d942d719a800ead2
UniRef90_UPI001158CCC7,8ffc484b3aec9655efe8830f6d9a6cc3
UniRef90_A0A6I4XRZ3,9e46175e58527d466caf37923cfc71a3
UniRef90_UPI000E6960BB,cb7cdbba7ba5a35faab72bd836707a55
UniRef90_UPI000F80FDA7,a25e1fa76d8f249e0b30a6da0a3b782f
UniRef90_UPI0011067E2A,23e9a325329e9f179cebe4438f6cee90
UniRef90_UPI00115E537D,ebc6e022ff2481a28ec90b572ced102d
UniRef90_UPI001784D61C,449c9e98d0adfd3c6a3595402816304d
UniRef90_UPI00105745B0,aa02e8e0feb7ff3e549ccffef495f0b9
UniRef90_UPI0011EA836B,1d341f682bd024a56102fca0348ba04b
UniRef90_UPI00190448D9,54ac69b42fd1b03db436eaa2a928c33a
UniRef90_A0A381F4H4,2dee6c83614b8e4c176ef31ddd43a4f9
UniRef90_UPI000F6010EB,8636769e677d08dc73056b6f3880f373
UniRef90_A0A6N7KX49,5fce1459db8641480c5547797f0a61f6
UniRef90_UPI00038174CB,df8589f6c734dbf5dfc33ba78bc6fd47
UniRef90_UPI001159B761,6161f287e652b07ffd68e17e96898f99
UniRef90_UPI000B182ED5,de93a788005009f68f20abe7d8c5dc3f
UniRef90_A0A7L5CBE6,8125ec53dc2f9f85c04589dae52c365a
UniRef90_A0A482N7B6,6541e2806029861914873ad81a97cff8
UniRef90_W4J6N0,5a1781dc083bd420418cb8d9ef22cc63
UniRef90_W7FT19,8994c58c4510b127636aff3e288eaa8c
UniRef90_A0A1E5PTU1,35c76fac08a0fa54ffd0a4842729a315
UniRef90_A0A6A6MYS9,3cf04a5806a48617c7ae900a87e269ba
UniRef90_UPI0008539C37,e2fa84b18952761c3212d65d450a1b53
UniRef90_UPI001570C313,bb806d17a1e55138419b4b669f05ac80
UniRef90_UPI0004DAECE2,d192aed1388b3e78735a8ea97d5b5c1a
UniRef90_A0A1S2PYE9,e73251b419959ec7040076a36438b23f
UniRef90_A0A6H2GEA8,099c5d295d366c6a7b67c7df6936d6eb
UniRef90_UPI001675E25C,6c8e21875844779a3315b53ecad5e4d6
UniRef90_UPI000E6926D1,b4e876d5004ec8f7088c3f7cbddf38b3
UniRef90_A0A835JX46,fc7cc0c330903d8e3f22a01a86a5e4e0
UniRef90_A0A410T561,3201a82f19237d0e4cff0caedcdb60eb
UniRef90_A0A2Y0GEC2,950dda7b7b6b65d1b17ac141160a1b5b
UniRef90_A0A2U8I334,4f46a527b8a452349dd585a970a34fec
UniRef90_UPI000E67E475,4801a4de19409e35fa4906ca497d0718
UniRef90_A0A0A7HG91,ca8fa6c17dbba900d5c99807f8b7ad09
UniRef90_F2VXI3,fe7e74a63299a78b6d758fa65dbc8be3
UniRef90_Q6VXF7,ba803198d06ddeae7c588d770a9ae4e6
UniRef90_A0A7D7EY27,05c96d9e180279627a3d28c0e71108d7
UniRef90_UPI001869265A,b10b5dc91c4922ee35f3acc332fa0c79
UniRef90_A0A291LGD5,05900a491aaf82dee8c8b47f70bdcff2
UniRef90_A0A844WYY6,3f9e5704f170210d320fb06de05fbc8d
UniRef90_UPI001656B5D6,85550f11c117d91bec776a2e9fabd932
UniRef90_A0A8A8EDC7,5dadb1d7a3eb0ecdd926e602d6320ab2
UniRef90_UPI000ABAC631,bd0f626f5cde6367824605ac4276a4d8
UniRef90_UPI00115F44A3,ff207462719d778c59e7966a03141004
UniRef90_UPI0012E15BB9,c7ab8620ee1a12c2a0e6ee7e6f166f3b
UniRef90_UPI0012E2E98A,1d28b2583f72d0f0229c6a5b70204ff9
UniRef90_UPI001158947E,cf9fda2b97e82ceb2e16597ad3b8f030
UniRef90_UPI00068F0372,872c2a74d02d9922d78da616e035dfde
UniRef90_UPI000F80878E,81b5558e6a32f3ce0d5ae2d3b9eb9351
UniRef90_C2EJD2,53695036987f1f0c0d7edf7ab066148a
UniRef90_A0A160CBG9,bc43076acd0e66c44f204b2d1ace3021
UniRef90_R5QBG6,4df47807995ae8f67ad1a1d3c7e88676
UniRef90_A0A1B9N034,caadc870d59fd7e2f6d8cb35895c5a72
UniRef90_UPI000B49BC70,9e4727e1bbb1a30efe3a47d1be9d46b7
UniRef90_UPI00138F610F,944778e63188ad99f8b7dff229fac829
UniRef90_S4UT47,d18d62bc1293d10c7ed0ca004d2a208d
UniRef90_A0A0M9JJE3,721f2f743a48f4800aafc044b44974e3
UniRef90_A0A7S6KXZ4,d707c8ab44fa8de12d09485b6d2926a2
UniRef90_A0A1L8WEV7,4781368148bed69a6556e03a245c2cee
UniRef90_UPI001AEBDC8A,d000dee309288c5a4483e785ccc630a9
UniRef90_A0A482MXA1,daf1c55f9bfee1832ca2700252da5dad
UniRef90_A0A0K1LNL7,9432600f9663c1a455ffb27e8dc947f7
UniRef90_A0A6B9XFM2,7fac37537bfddd4aae0cf81048f8ebe7
UniRef90_A0A6B9XDW5,6c442f912d40e6a81ed90b8c25318e90
UniRef90_H6W7W2,ff9d3ed59231860c3a75d2ea55f6af16
UniRef90_A0A0M2NLQ7,c959cf9a37bc431e340278de6b1b82e0
UniRef90_X8K7S7,730a9f1767d4d3cb886a00671c41afe0
UniRef90_UPI0007230C94,24e1dc559401404c941a4b1092ed38fd
UniRef90_A0A2Z2XU58,c06422e7a581b8f2bf8590778048e196
UniRef90_UPI000CFAF93C,66b01f6b382d138614a9bb90dc461405
UniRef90_UPI00131CE427,a2d89b11b0fa3bbdd22a3deaae5a4970
UniRef90_A0A559GX05,3febef91ba190baa252b40b880b5ca0d
UniRef90_UPI0019D0C938,65ee48f87a73721a661fa873e1af2cc8
UniRef90_J7R8M7,ad6be97b9f44518e4159619dff402d75
UniRef90_UPI0013022EB0,5a3015850695152f4563824f696ec839
UniRef90_UPI0013C3057F,aa3657974da61b92e2efc3081e8ac167
UniRef90_Q38394,3b99353d1a37609830019c6edef8d7c1
UniRef90_UPI000699205D,6e257e7bfdf6d0694cac360a7d982919
UniRef90_UPI00160450F3,6ddb5b56c280cc1e771eb7f8cb955a27
UniRef90_A0A1C5WVM7,8f57d1802b798431bac20919deca059a
UniRef90_A0A827U0A1,6d2765ceb6f73a65141aadd10b535381
UniRef90_UPI0016429BBD,848288afef9f3920a1453712f16d3bc4
UniRef90_A0A494IQ78,37e025d9d9794f6c62a2d5f252efeccc
UniRef90_UPI0007E4B47C,bd6d4b525d019a2f5371c2cd394e130a
UniRef90_A0A291LDH7,e18c92f1b509d1b352218ae95aba62f1
UniRef90_UPI000CF03FB8,d035a1e78f7eb2094be601d414f41f1d
UniRef90_A0A2U1R0H1,599fe5e8f44c8ab31326fc9bb7db61a4
UniRef90_UPI001881B74B,20082ac26ffac5ce47cc9979344fa9cc
UniRef90_UPI00143180E6,8984de5474bac89ad29e10f02dd18b4f
UniRef90_UPI00069E1830,7ad744c45e56482b528508fb1d3b1021
UniRef90_A0A2P6C375,5aac0ea2ef2e94275daf483fae00b3db
UniRef90_UPI001191BD89,6b12cfaecaa3c9ab49bb8dcbf671836c
UniRef90_UPI000E1C65B5,c3fcf37e198b7f22a838c261e27fb3d2
UniRef90_UPI001AD7374C,f220a29a04f36682972843b5ca95f855
UniRef90_A0A4Q1FUZ6,b788c93c8d43933359773b2bb4ec019c
UniRef90_E0HDZ1,d6a2bb46b7daabd459e4c67124983999
UniRef90_UPI000D7454FC,3de8175f9731a5770fb4c393f32b3b2a
UniRef90_UPI0005DC893B,ce8310e960f2abc06220fe1eef20dc70
UniRef90_UPI00068D23A7,5bf2faead8c89351e31cd218a3c38e82
UniRef90_UPI000E59A743,7e4ba18783d943ea6f93e833135580da
UniRef90_A0A6G6XHY1,88bdefc6f1f3c6db2a192b62f0b187c1
UniRef90_UPI0002431D95,509270fa1c7f126776d51ab207cbed8e
UniRef90_A0A024VRY0,660b2d7089bd5dec38fc05397fb142c2
UniRef90_UPI000D3F3F3A,5e60eecee5f53991b4676c16ee719461
UniRef90_A0A0T9TY63,e6d9e75875f77a4a1fce4dd3f7752fea
UniRef90_A0A4S2ED66,ce5849ea487c8a8a9e96af7d827e41ca
UniRef90_A0A0R2C4B8,d92d77d54750b13a9947a0dbeab2b024
UniRef90_UPI00192CEE72,c68cf606837965a63c9fdc9b389ab8e6
UniRef90_A0A4Y9KJ69,147a4af3d6d075be4ac4c48ffae924d7
UniRef90_A0A6I7Z7C8,43df115714e93e794dd6c50e226ac64b
UniRef90_UPI0012B32854,1254dd388c32808d307695d583c64fcc
UniRef90_A0A6N2NGB5,64213d868028ba8c67e0dd767d86c3a2
UniRef90_A0A3A4NKQ7,48532a6c2506aac7889cc6ec24d50eaa
UniRef90_UPI000682FF9E,8bb47ed970ebfda9ec9b6266e10dcae9
UniRef90_UPI001419BE60,15928fa7d668dcbd25f38fa1a8c013a0
UniRef90_A0A0F7V199,f0a10c6d2d5931955a063ff128ffc65b
UniRef90_UPI00193AE5FE,b55f9608db109ae45ee2321d94b969fa
UniRef90_A0A0Y0K3F2,b03ffe4a3a538a2a997e52a3ab93e34b
UniRef90_UPI000578FD09,715a8093e870c6f94b0152b1dccc9c02
UniRef90_UPI000D1C2D85,8b5c72cbce7e8f0ec56b305441bd9026
UniRef90_UPI00193A1CFA,5cae91777804ba1ad092cfd6fed1047f
UniRef90_A0A2V6BZX3,7328275de8155e360450cce31b06a860
UniRef90_A0A1S2MMK6,3e990886006d50af2b4faea18f2e32ea
UniRef90_A0A4R9DRR1,4a3e6839474aadefd6e2e09b013f7d8c
UniRef90_A0A8B3HU08,142e1aaa669471ad72dc53984e411a18
UniRef90_UPI0018D99065,7f5e6d22d328f0e49ccbbc2f5d4c9217
UniRef90_UPI0018CB33D5,29a4d73ab759d446ecc39665c30cb478
UniRef90_UPI00177D1BFE,32cff415e6a48adae632b40b08bbacda
UniRef90_A0A3R6PRW2,f870dc2104ca5a3645e4feb31ed1561d
UniRef90_A0A6N7P1E6,b8f930245c14cdbaabcb2742ae749b29
UniRef90_UPI0013550F43,ce3f630c09e9c76403d7bb258f797187
UniRef90_UPI0005E2DDA0,21c19bfb84a4100bb5d75fd69b47afb3
UniRef90_A0A023ZVN8,83f38ceee75e72f6c49407ee47aba788
UniRef90_X8K810,2771a531d624874b288d229721b21f51
UniRef90_A0A418HL22,1c343b55e02bbf247b4f97e2772081e6
UniRef90_UPI0013148807,cca37caa6373cc9866f033b827e52a6c
UniRef90_A0A0A0PUA1,0bac892db31d342d98e113fcab614564
UniRef90_A0A455U1U6,f43e436f2459186feeba5850d130bfb9
UniRef90_A0A2Z5WLD4,6655a264f342b7622b90a726a0aa6dd2
UniRef90_A0A159B7A4,07f0ffa381cc2a4cae3f1a9b47c4dbd1
UniRef90_A0A7G5BC62,2b02fedb4eb322384e4605ac227d53ac
UniRef90_A0A2A3WKH2,7ea538a32e79fdc96245c449b23e8a39
UniRef90_A0A7S6HSM6,4da2965afcc9b8bfcb2bbf6d61340b96
UniRef90_A0A097BX99,5bcbc3bce174a22d2c9714b961f78a34
UniRef90_A0A0K1LKU5,f55c7212d3f166177945d32452e2e035
UniRef90_UPI00159F0EAC,3399d8c069249e2a87b03e8521ac38db
UniRef90_A0A2S1GNS3,655d31abde697a1962ded1ac9a254ad7
UniRef90_A0A7D5FXF3,2b8e505e9a2c1762fbb6f8cbf5d27145
UniRef90_C4MZY6,f467d6b51bf2aa722af039f89e2abc95
UniRef90_Q7Y4Q8,fadcd1af6191b5eb2048d1ae982ea3e6
UniRef90_Q9G0B5,71cfbbbdcfe35e97d0d320c90188e69d
UniRef90_O80269,6e07d328f3fa96342c8a7cb72983b870
UniRef90_A0A1W5LIY0,3512eb642d34796327a3088801780cea
UniRef90_A0A097J974,977b256b92f0d95a1254491066bb9361
UniRef90_A0A482GQW0,ee7b949d5116324bae7fb8ca187ff102
UniRef90_D4ZA54,02118aa367d897c6d136d14d28df085e
UniRef90_A0A1B3PAD1,fad8a60a2ec4db97256d81feeb3bfb5a
UniRef90_UPI0015C59DBB,9688c32cf9cc46948522133344f0398e
UniRef90_A0A2Z4QCL5,a5ef663f63a343633c58a742cc92df78
UniRef90_UPI000260C241,e2ad21975b6b8613b6f983a827e425fe
UniRef90_A0A7U3TBP1,57f3b6c21ad9749e1362695e9c98b6dd
